date,factor_code,factor_name,factor_group,factor_polarity,factor_score,coverage_ratio,breadth_score,confidence,factor_state,interpretation
2025-06-24,rates_pressure,Rates Pressure,rates,risk,24.983025,1.0,0.50034,70.02037,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-06-25,rates_pressure,Rates Pressure,rates,risk,33.427596,1.0,0.331448,59.886884,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-06-26,rates_pressure,Rates Pressure,rates,risk,26.398389,1.0,0.472032,68.321934,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-06-27,rates_pressure,Rates Pressure,rates,risk,34.943676,1.0,0.301126,58.067589,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-06-30,rates_pressure,Rates Pressure,rates,risk,30.251676,1.0,0.394966,63.697989,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-01,rates_pressure,Rates Pressure,rates,risk,26.042118,1.0,0.479158,68.749458,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-02,rates_pressure,Rates Pressure,rates,risk,28.422811,1.0,0.431544,65.892627,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-03,rates_pressure,Rates Pressure,rates,risk,40.815082,1.0,0.183698,51.021902,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-07,rates_pressure,Rates Pressure,rates,risk,45.31588,1.0,0.093682,45.620944,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-08,rates_pressure,Rates Pressure,rates,risk,39.400916,1.0,0.211982,52.718901,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-09,rates_pressure,Rates Pressure,rates,risk,33.851164,1.0,0.322977,59.378603,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-10,rates_pressure,Rates Pressure,rates,risk,37.269147,1.0,0.254617,55.277024,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-11,rates_pressure,Rates Pressure,rates,risk,46.9667,1.0,0.060666,43.63996,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-14,rates_pressure,Rates Pressure,rates,risk,54.044813,1.0,0.187204,51.232259,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-15,rates_pressure,Rates Pressure,rates,risk,51.707862,1.0,0.189154,51.349244,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-16,rates_pressure,Rates Pressure,rates,risk,46.34598,1.0,0.07308,44.384824,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-17,rates_pressure,Rates Pressure,rates,risk,51.435014,1.0,0.201695,52.101719,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-18,rates_pressure,Rates Pressure,rates,risk,50.906692,1.0,0.187862,51.271696,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-21,rates_pressure,Rates Pressure,rates,risk,44.651732,1.0,0.109083,46.544971,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-22,rates_pressure,Rates Pressure,rates,risk,44.993611,1.0,0.100128,46.007667,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-23,rates_pressure,Rates Pressure,rates,risk,53.365875,1.0,0.174996,50.499759,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-24,rates_pressure,Rates Pressure,rates,risk,55.103945,1.0,0.207494,52.449656,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-25,rates_pressure,Rates Pressure,rates,risk,55.511057,1.0,0.191045,51.462712,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-28,rates_pressure,Rates Pressure,rates,risk,55.492333,1.0,0.189309,51.358527,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-29,rates_pressure,Rates Pressure,rates,risk,52.518181,1.0,0.101294,46.077628,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-30,rates_pressure,Rates Pressure,rates,risk,55.353076,1.0,0.191077,51.464603,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-07-31,rates_pressure,Rates Pressure,rates,risk,52.557444,1.0,0.091764,45.505856,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-01,rates_pressure,Rates Pressure,rates,risk,42.198123,1.0,0.217015,53.020918,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-04,rates_pressure,Rates Pressure,rates,risk,33.193332,1.0,0.336133,60.168002,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-05,rates_pressure,Rates Pressure,rates,risk,31.526791,1.0,0.369464,62.167851,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-06,rates_pressure,Rates Pressure,rates,risk,39.940335,1.0,0.201193,52.071598,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-07,rates_pressure,Rates Pressure,rates,risk,40.360535,1.0,0.192789,51.567359,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-08,rates_pressure,Rates Pressure,rates,risk,34.226604,1.0,0.315468,58.928075,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-11,rates_pressure,Rates Pressure,rates,risk,33.033463,1.0,0.339331,60.359845,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-12,rates_pressure,Rates Pressure,rates,risk,30.041702,1.0,0.399166,63.949958,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-13,rates_pressure,Rates Pressure,rates,risk,26.867766,1.0,0.462645,67.758681,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-14,rates_pressure,Rates Pressure,rates,risk,31.819451,1.0,0.363611,61.816659,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-15,rates_pressure,Rates Pressure,rates,risk,37.373306,1.0,0.252534,55.152033,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-18,rates_pressure,Rates Pressure,rates,risk,44.423341,1.0,0.111533,46.691991,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-19,rates_pressure,Rates Pressure,rates,risk,45.299678,1.0,0.111491,46.689475,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-20,rates_pressure,Rates Pressure,rates,risk,41.182679,1.0,0.232745,53.964672,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-21,rates_pressure,Rates Pressure,rates,risk,43.611016,1.0,0.208857,52.531396,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-22,rates_pressure,Rates Pressure,rates,risk,40.877568,1.0,0.216423,52.985401,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-25,rates_pressure,Rates Pressure,rates,risk,39.458125,1.0,0.266978,56.018684,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-26,rates_pressure,Rates Pressure,rates,risk,47.843784,1.0,0.094949,45.696949,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-27,rates_pressure,Rates Pressure,rates,risk,44.166523,1.0,0.150826,49.049532,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-28,rates_pressure,Rates Pressure,rates,risk,39.580928,1.0,0.208381,52.502887,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-08-29,rates_pressure,Rates Pressure,rates,risk,52.143015,1.0,0.128745,47.724675,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-02,rates_pressure,Rates Pressure,rates,risk,60.556045,1.0,0.211121,52.667254,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-03,rates_pressure,Rates Pressure,rates,risk,54.202239,1.0,0.130335,47.820123,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-04,rates_pressure,Rates Pressure,rates,risk,46.445817,1.0,0.08888,45.332783,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-05,rates_pressure,Rates Pressure,rates,risk,37.158769,1.0,0.281106,56.866354,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-08,rates_pressure,Rates Pressure,rates,risk,27.486079,1.0,0.490161,69.409659,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-09,rates_pressure,Rates Pressure,rates,risk,31.056906,1.0,0.396813,63.808803,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-10,rates_pressure,Rates Pressure,rates,risk,25.764795,1.0,0.546767,72.806047,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-11,rates_pressure,Rates Pressure,rates,risk,26.550838,1.0,0.511586,70.69516,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-12,rates_pressure,Rates Pressure,rates,risk,24.628672,1.0,0.530878,71.852708,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-15,rates_pressure,Rates Pressure,rates,risk,17.558378,1.0,0.648832,78.929947,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-16,rates_pressure,Rates Pressure,rates,risk,14.775806,1.0,0.704484,82.269033,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-17,rates_pressure,Rates Pressure,rates,risk,19.521179,1.0,0.609576,76.574585,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-18,rates_pressure,Rates Pressure,rates,risk,25.797528,1.0,0.484049,69.042967,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-19,rates_pressure,Rates Pressure,rates,risk,22.474086,1.0,0.550518,73.031097,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-22,rates_pressure,Rates Pressure,rates,risk,30.830604,1.0,0.383388,63.003275,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-23,rates_pressure,Rates Pressure,rates,risk,24.95088,1.0,0.500982,70.058944,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-24,rates_pressure,Rates Pressure,rates,risk,29.124028,1.0,0.417519,65.051166,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-25,rates_pressure,Rates Pressure,rates,risk,30.476474,1.0,0.390471,63.428231,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-26,rates_pressure,Rates Pressure,rates,risk,35.535051,1.0,0.289299,57.357939,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-29,rates_pressure,Rates Pressure,rates,risk,25.364027,1.0,0.492719,69.563168,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-09-30,rates_pressure,Rates Pressure,rates,risk,21.518999,1.0,0.56962,74.177201,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-01,rates_pressure,Rates Pressure,rates,risk,25.984843,1.0,0.480303,68.818189,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-02,rates_pressure,Rates Pressure,rates,risk,29.957884,1.0,0.400842,64.050539,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-03,rates_pressure,Rates Pressure,rates,risk,40.567411,1.0,0.230615,53.836911,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-06,rates_pressure,Rates Pressure,rates,risk,51.908207,1.0,0.151056,49.063354,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-07,rates_pressure,Rates Pressure,rates,risk,45.992487,1.0,0.138711,48.32264,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-08,rates_pressure,Rates Pressure,rates,risk,48.089856,1.0,0.135817,48.149004,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-09,rates_pressure,Rates Pressure,rates,risk,52.901826,1.0,0.156185,49.371075,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-10,rates_pressure,Rates Pressure,rates,risk,44.431232,1.0,0.16161,49.696578,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-13,rates_pressure,Rates Pressure,rates,risk,45.469632,1.0,0.105497,46.329803,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-14,rates_pressure,Rates Pressure,rates,risk,44.590353,1.0,0.132635,47.958087,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-15,rates_pressure,Rates Pressure,rates,risk,43.293296,1.0,0.134134,48.048044,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-16,rates_pressure,Rates Pressure,rates,risk,33.430191,1.0,0.368681,62.120868,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-17,rates_pressure,Rates Pressure,rates,risk,33.768099,1.0,0.362056,61.723377,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-20,rates_pressure,Rates Pressure,rates,risk,28.627846,1.0,0.439927,66.395618,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-21,rates_pressure,Rates Pressure,rates,risk,29.552283,1.0,0.408954,64.53726,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-22,rates_pressure,Rates Pressure,rates,risk,27.026867,1.0,0.470729,68.243748,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-23,rates_pressure,Rates Pressure,rates,risk,29.786836,1.0,0.404263,64.255797,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-24,rates_pressure,Rates Pressure,rates,risk,28.033707,1.0,0.439326,66.359551,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-27,rates_pressure,Rates Pressure,rates,risk,30.340942,1.0,0.393181,63.59087,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-28,rates_pressure,Rates Pressure,rates,risk,26.682186,1.0,0.466356,67.981377,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-29,rates_pressure,Rates Pressure,rates,risk,36.631919,1.0,0.267362,56.041697,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-30,rates_pressure,Rates Pressure,rates,risk,43.913127,1.0,0.149887,48.993199,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-10-31,rates_pressure,Rates Pressure,rates,risk,42.845904,1.0,0.143082,48.584915,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-03,rates_pressure,Rates Pressure,rates,risk,39.559905,1.0,0.208802,52.528114,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-04,rates_pressure,Rates Pressure,rates,risk,43.408336,1.0,0.131833,47.909997,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-05,rates_pressure,Rates Pressure,rates,risk,51.930114,1.0,0.042981,42.578859,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-06,rates_pressure,Rates Pressure,rates,risk,46.50615,1.0,0.135833,48.149985,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-07,rates_pressure,Rates Pressure,rates,risk,54.951287,1.0,0.152756,49.16535,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-10,rates_pressure,Rates Pressure,rates,risk,55.173571,1.0,0.160129,49.607718,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-11,rates_pressure,Rates Pressure,rates,risk,54.387773,1.0,0.159471,49.568272,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-12,rates_pressure,Rates Pressure,rates,risk,52.644084,1.0,0.095081,45.704857,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-13,rates_pressure,Rates Pressure,rates,risk,65.099169,1.0,0.301983,58.119003,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-14,rates_pressure,Rates Pressure,rates,risk,67.789563,1.0,0.355791,61.347475,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-17,rates_pressure,Rates Pressure,rates,risk,70.556157,1.0,0.411123,64.667388,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-18,rates_pressure,Rates Pressure,rates,risk,74.563525,1.0,0.49127,69.47623,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-19,rates_pressure,Rates Pressure,rates,risk,74.957869,1.0,0.499157,69.949443,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-20,rates_pressure,Rates Pressure,rates,risk,70.237736,1.0,0.404755,64.285284,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-21,rates_pressure,Rates Pressure,rates,risk,68.190129,1.0,0.363803,61.828155,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-24,rates_pressure,Rates Pressure,rates,risk,65.686731,1.0,0.313735,58.824078,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-25,rates_pressure,Rates Pressure,rates,risk,65.110407,1.0,0.302208,58.132489,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-26,rates_pressure,Rates Pressure,rates,risk,54.229548,1.0,0.188953,51.337166,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-11-28,rates_pressure,Rates Pressure,rates,risk,51.778811,1.0,0.132373,47.942366,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-01,rates_pressure,Rates Pressure,rates,risk,59.91609,1.0,0.198322,51.899308,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-02,rates_pressure,Rates Pressure,rates,risk,57.607034,1.0,0.154752,49.285114,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-03,rates_pressure,Rates Pressure,rates,risk,54.84135,1.0,0.116424,46.985469,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-04,rates_pressure,Rates Pressure,rates,risk,51.820766,1.0,0.091013,45.460763,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-05,rates_pressure,Rates Pressure,rates,risk,59.691049,1.0,0.214,52.840019,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-08,rates_pressure,Rates Pressure,rates,risk,61.181691,1.0,0.249012,54.940704,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-09,rates_pressure,Rates Pressure,rates,risk,62.356106,1.0,0.247122,54.827327,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-10,rates_pressure,Rates Pressure,rates,risk,62.099229,1.0,0.241985,54.519075,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-11,rates_pressure,Rates Pressure,rates,risk,63.920214,1.0,0.278404,56.704257,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-12,rates_pressure,Rates Pressure,rates,risk,64.481408,1.0,0.289628,57.37769,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-15,rates_pressure,Rates Pressure,rates,risk,60.511593,1.0,0.210232,52.613912,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-16,rates_pressure,Rates Pressure,rates,risk,57.239468,1.0,0.144789,48.687362,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-17,rates_pressure,Rates Pressure,rates,risk,58.890533,1.0,0.177811,50.66864,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-18,rates_pressure,Rates Pressure,rates,risk,53.160847,1.0,0.063217,43.793016,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-19,rates_pressure,Rates Pressure,rates,risk,55.622766,1.0,0.249455,54.967306,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-22,rates_pressure,Rates Pressure,rates,risk,60.229689,1.0,0.331669,59.900165,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-23,rates_pressure,Rates Pressure,rates,risk,65.041034,1.0,0.349714,60.982859,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-24,rates_pressure,Rates Pressure,rates,risk,63.622448,1.0,0.3092,58.552027,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-26,rates_pressure,Rates Pressure,rates,risk,68.36277,1.0,0.371152,62.269112,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-29,rates_pressure,Rates Pressure,rates,risk,63.840271,1.0,0.276805,56.608325,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-30,rates_pressure,Rates Pressure,rates,risk,56.831226,1.0,0.136625,48.197472,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2025-12-31,rates_pressure,Rates Pressure,rates,risk,64.590179,1.0,0.291804,57.508215,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-02,rates_pressure,Rates Pressure,rates,risk,68.854855,1.0,0.377097,62.625826,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-05,rates_pressure,Rates Pressure,rates,risk,60.057058,1.0,0.201141,52.068469,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-06,rates_pressure,Rates Pressure,rates,risk,57.953513,1.0,0.15907,49.544216,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-07,rates_pressure,Rates Pressure,rates,risk,50.983321,1.0,0.034911,42.094655,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-08,rates_pressure,Rates Pressure,rates,risk,55.942511,1.0,0.11885,47.131013,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-09,rates_pressure,Rates Pressure,rates,risk,54.840592,1.0,0.096812,45.808711,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-12,rates_pressure,Rates Pressure,rates,risk,56.461176,1.0,0.129224,47.753411,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-13,rates_pressure,Rates Pressure,rates,risk,46.394066,1.0,0.110375,46.622505,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-14,rates_pressure,Rates Pressure,rates,risk,43.324337,1.0,0.14634,48.780391,LOW,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-15,rates_pressure,Rates Pressure,rates,risk,49.463356,1.0,0.148679,48.920758,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-16,rates_pressure,Rates Pressure,rates,risk,53.205467,1.0,0.172059,50.323531,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-20,rates_pressure,Rates Pressure,rates,risk,71.437839,1.0,0.428757,65.725407,ELEVATED,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
2026-01-21,rates_pressure,Rates Pressure,rates,risk,61.846368,1.0,0.236927,54.215642,NEUTRAL,장기채·중기채 가격 하락과 장단기 구간 부담을 통해 금리 압박을 봅니다.
