date,scenario_code,scenario_name,scenario_name_ko,lens,related_lenses,source_quality,event_or_seed_dependent,phase,layer,structured_score,coverage_ratio,breadth_score,confidence,raw_state,display_state,state_label,top_positive_drivers,top_negative_drivers,market_interpretation_ko
2023-02-07,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,43.742446,0.916667,0.730898,76.866082,WATCH,WATCH,WATCH,"TLT 60d return (+0.2500, z=+2.29)","SPY 60d return (-0.3000, z=+2.17) | QQQ 60d return (-0.1500, z=+2.77)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-08,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,48.505285,0.916667,0.554216,67.148552,WATCH,WATCH,WATCH,"TLT 60d return (+0.2273, z=+1.82)","SPY 60d return (-0.1667, z=+1.11) | QQQ 60d return (-0.1200, z=+1.60)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-09,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,52.014583,0.916667,0.480426,63.090082,WATCH,WATCH,WATCH,"TLT 60d return (+0.2155, z=+1.72)","SPY 60d return (-0.1238, z=+0.83) | QQQ 60d return (-0.0949, z=+1.27)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-10,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,48.483411,0.916667,0.492607,63.760042,WATCH,WATCH,WATCH,"TLT 60d return (+0.1994, z=+1.60)","SPY 60d return (-0.1479, z=+0.99) | QQQ 60d return (-0.0961, z=+1.28)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-13,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,46.950962,0.916667,0.518652,65.192507,WATCH,WATCH,WATCH,"TLT 60d return (+0.1856, z=+1.49)","SPY 60d return (-0.1544, z=+1.03) | QQQ 60d return (-0.0973, z=+1.30)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-14,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,44.114529,0.916667,0.499908,64.161581,WATCH,WATCH,WATCH,"TLT 60d return (+0.1472, z=+1.18)","SPY 60d return (-0.1699, z=+1.13) | QQQ 60d return (-0.1150, z=+1.53)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-15,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,42.349565,0.916667,0.523118,65.438141,WATCH,WATCH,WATCH,"TLT 60d return (+0.1483, z=+1.19)","SPY 60d return (-0.1831, z=+1.22) | QQQ 60d return (-0.1226, z=+1.64)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-16,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,44.263189,0.916667,0.497724,64.041511,WATCH,WATCH,WATCH,"TLT 60d return (+0.1362, z=+1.09)","SPY 60d return (-0.1397, z=+0.93) | QQQ 60d return (-0.1047, z=+1.40)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-17,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,46.204506,0.916667,0.523247,65.445243,WATCH,WATCH,WATCH,"TLT 60d return (+0.1406, z=+1.12)","SPY 60d return (-0.1413, z=+0.94) | QQQ 60d return (-0.1067, z=+1.42)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-21,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,47.755366,0.916667,0.371344,57.09057,WATCH,WATCH,WATCH,"TLT 60d return (+0.0897, z=+0.72)","GLD 20d return (-0.0900, z=-1.20) | QQQ 60d return (-0.0731, z=+0.98)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-22,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,47.830389,0.916667,0.351952,56.024052,WATCH,WATCH,WATCH,"TLT 60d return (+0.0774, z=+0.62) | USO 20d return (+0.0717, z=-0.96)","GLD 20d return (-0.1039, z=-1.39)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-23,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,46.819221,0.916667,0.387828,57.997183,WATCH,WATCH,WATCH,"TLT 60d return (+0.0962, z=+0.77)","GLD 20d return (-0.1111, z=-1.48) | QQQ 60d return (-0.0771, z=+1.03)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-24,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,45.023414,0.916667,0.360465,56.492221,WATCH,WATCH,WATCH,"TLT 60d return (+0.0728, z=+0.58)","GLD 20d return (-0.1071, z=-1.43) | QQQ 60d return (-0.0747, z=+1.00)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-27,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,45.416323,0.916667,0.392286,58.242417,WATCH,WATCH,WATCH,"TLT 60d return (+0.0934, z=+0.75)","GLD 20d return (-0.0979, z=-1.30) | QQQ 60d return (-0.0866, z=+1.15)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-02-28,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,49.297206,0.916667,0.239428,49.835184,WATCH,WATCH,WATCH,"TLT 60d return (+0.0888, z=+0.71)","GLD 20d return (-0.0859, z=-1.14) | QQQ 60d return (-0.0478, z=+0.64)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-01,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,46.650568,0.916667,0.159263,45.426143,WATCH,WATCH,WATCH,"TLT 60d return (+0.0283, z=+0.23)","GLD 20d return (-0.0818, z=-1.09) | QQQ 60d return (-0.0399, z=+0.53)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-02,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,41.565715,0.916667,0.168686,45.94438,WATCH,WATCH,WATCH,,"GLD 20d return (-0.1018, z=-1.36) | QQQ 60d return (-0.0495, z=+0.66) | SPY 60d return (-0.0180, z=+0.12)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-03,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,41.023672,0.916667,0.291357,52.691299,WATCH,WATCH,WATCH,"TLT 60d return (+0.0513, z=+0.41)","SPY 60d return (-0.0920, z=+0.61) | QQQ 60d return (-0.0801, z=+1.07)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-06,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,36.693613,0.916667,0.309297,53.678028,OFF,OFF,OFF,,"SPY 60d return (-0.1254, z=+0.84) | QQQ 60d return (-0.0984, z=+1.31) | USO 20d return (-0.0755, z=+1.01)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-07,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,37.783879,0.916667,0.244322,50.1044,OFF,OFF,OFF,,"SPY 60d return (-0.0939, z=+0.63) | QQQ 60d return (-0.0904, z=+1.21) | GLD 20d return (-0.0492, z=-0.66)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-08,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,40.896357,0.916667,0.211232,48.28442,OFF,OFF,OFF,,"QQQ 60d return (-0.0839, z=+1.12) | SPY 60d return (-0.0795, z=+0.53) | GLD 20d return (-0.0511, z=-0.68)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-09,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,46.555559,0.916667,0.234301,49.553199,WATCH,WATCH,WATCH,"TLT 60d return (+0.0433, z=+0.35)","QQQ 60d return (-0.0740, z=+0.99) | SPY 60d return (-0.0543, z=+0.36)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-10,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,54.697155,0.916667,0.187238,46.964743,WATCH,WATCH,WATCH,"TLT 60d return (+0.0868, z=+0.69) | IEF 60d return (+0.0341, z=+0.68)","QQQ 60d return (-0.0513, z=+0.68)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-13,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,59.356041,0.916667,0.274663,51.773105,WATCH,WATCH,WATCH,"TLT 60d return (+0.0757, z=+0.61) | USO 20d return (+0.0625, z=-0.83) | GLD 20d return (+0.0501, z=+0.67)",,수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-14,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,55.210941,0.916667,0.272983,51.680735,WATCH,WATCH,WATCH,"USO 20d return (+0.0885, z=-1.18) | GLD 20d return (+0.0497, z=+0.66)","QQQ 60d return (-0.0728, z=+0.97)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-15,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,55.796411,0.916667,0.417791,59.645177,WATCH,WATCH,WATCH,"USO 20d return (+0.1263, z=-1.68) | TLT 60d return (+0.0667, z=+0.53)","QQQ 60d return (-0.1062, z=+1.42)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-16,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,52.042336,0.916667,0.517377,65.122378,WATCH,WATCH,WATCH,"USO 20d return (+0.1203, z=-1.60)","QQQ 60d return (-0.1373, z=+1.83) | SPY 60d return (-0.1248, z=+0.83)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-17,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,58.191508,0.916667,0.638133,71.763998,WATCH,WATCH,WATCH,"GLD 20d return (+0.1416, z=+1.89) | USO 20d return (+0.1313, z=-1.75)","QQQ 60d return (-0.1445, z=+1.93)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-20,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,56.180793,0.916667,0.634554,71.567141,WATCH,WATCH,WATCH,"GLD 20d return (+0.1357, z=+1.81)","QQQ 60d return (-0.1467, z=+1.96) | SPY 60d return (-0.1343, z=+0.90)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-21,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,52.697707,0.916667,0.5524,67.04865,WATCH,WATCH,WATCH,"TLT 60d return (+0.1119, z=+0.90)","QQQ 60d return (-0.1448, z=+1.93) | SPY 60d return (-0.1294, z=+0.86)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-22,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,54.876499,0.916667,0.592283,69.242213,WATCH,WATCH,WATCH,"GLD 20d return (+0.1476, z=+1.97) | TLT 60d return (+0.1310, z=+1.05)","QQQ 60d return (-0.1500, z=+2.04)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-23,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,58.094843,0.916667,0.64263,72.011333,WATCH,WATCH,WATCH,"TLT 60d return (+0.1522, z=+1.22) | GLD 20d return (+0.1500, z=+2.28)","QQQ 60d return (-0.1500, z=+2.13)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-24,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,59.531536,0.916667,0.71337,75.902039,WATCH,WATCH,WATCH,"TLT 60d return (+0.1879, z=+1.50) | GLD 20d return (+0.1500, z=+2.14)","QQQ 60d return (-0.1500, z=+2.32)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-27,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,52.838396,0.916667,0.637694,71.739864,WATCH,WATCH,WATCH,"TLT 60d return (+0.1589, z=+1.27)","SPY 60d return (-0.1695, z=+1.13) | QQQ 60d return (-0.1500, z=+2.37)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-28,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,54.634666,0.916667,0.584902,68.836304,WATCH,WATCH,WATCH,"TLT 60d return (+0.1433, z=+1.15) | GLD 20d return (+0.1400, z=+1.87)","QQQ 60d return (-0.1485, z=+1.98)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-29,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,53.38027,0.916667,0.631882,71.420198,WATCH,WATCH,WATCH,"TLT 60d return (+0.1559, z=+1.25)","SPY 60d return (-0.1604, z=+1.07) | QQQ 60d return (-0.1500, z=+2.18)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-30,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,51.08115,0.916667,0.626043,71.099006,WATCH,WATCH,WATCH,"GLD 20d return (+0.1357, z=+1.81)","SPY 60d return (-0.1824, z=+1.22) | QQQ 60d return (-0.1500, z=+2.34)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-03-31,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,49.249888,0.916667,0.613661,70.418007,WATCH,WATCH,WATCH,"TLT 60d return (+0.1341, z=+1.07)","SPY 60d return (-0.1958, z=+1.31) | QQQ 60d return (-0.1500, z=+2.45)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-03,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,46.786348,0.916667,0.642834,72.02255,WATCH,WATCH,WATCH,"TLT 60d return (+0.1339, z=+1.07)","SPY 60d return (-0.2299, z=+1.53) | QQQ 60d return (-0.1500, z=+2.57)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-04,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,47.836302,0.916667,0.613343,70.400518,WATCH,WATCH,WATCH,"GLD 20d return (+0.1500, z=+2.55)","SPY 60d return (-0.1625, z=+1.08) | QQQ 60d return (-0.1500, z=+2.16)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-05,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,48.142878,0.916667,0.622018,70.877636,WATCH,WATCH,WATCH,"GLD 20d return (+0.1500, z=+2.50)","SPY 60d return (-0.1567, z=+1.04) | QQQ 60d return (-0.1462, z=+1.95)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-06,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,49.590174,0.916667,0.655806,72.736021,WATCH,WATCH,WATCH,"GLD 20d return (+0.1500, z=+2.05) | TLT 60d return (+0.1478, z=+1.18)","SPY 60d return (-0.1487, z=+0.99)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-10,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,47.366806,0.916667,0.491537,63.70122,WATCH,WATCH,WATCH,"GLD 20d return (+0.1020, z=+1.36)","QQQ 60d return (-0.1268, z=+1.69) | SPY 60d return (-0.1218, z=+0.81)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-11,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,42.966062,0.916667,0.461797,62.065511,WATCH,WATCH,WATCH,,"QQQ 60d return (-0.1160, z=+1.55) | SPY 60d return (-0.1136, z=+0.76) | USO 20d return (-0.1018, z=+1.36)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-12,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,43.931418,0.916667,0.51067,64.753526,WATCH,WATCH,WATCH,,"USO 20d return (-0.1500, z=+2.19) | QQQ 60d return (-0.1024, z=+1.37) | SPY 60d return (-0.0952, z=+0.63)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-13,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,42.122725,0.916667,0.55722,67.31374,WATCH,WATCH,WATCH,,"USO 20d return (-0.1500, z=+2.77) | SPY 60d return (-0.1279, z=+0.85) | QQQ 60d return (-0.1153, z=+1.54)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-14,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,35.80371,0.916667,0.498488,64.083493,OFF,OFF,OFF,,"SPY 60d return (-0.1572, z=+1.05) | USO 20d return (-0.1500, z=+2.78) | QQQ 60d return (-0.1232, z=+1.64)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-17,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,31.301539,0.916667,0.464682,62.224199,OFF,OFF,OFF,,"SPY 60d return (-0.1807, z=+1.20) | USO 20d return (-0.1500, z=+2.84) | QQQ 60d return (-0.1306, z=+1.74)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-18,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,36.11387,0.916667,0.444122,61.093351,OFF,OFF,OFF,,"USO 20d return (-0.1500, z=+2.49) | SPY 60d return (-0.1392, z=+0.93) | QQQ 60d return (-0.1078, z=+1.44)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-19,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,40.210777,0.916667,0.414796,59.480444,OFF,OFF,OFF,,"USO 20d return (-0.1348, z=+1.80) | SPY 60d return (-0.1115, z=+0.74) | QQQ 60d return (-0.0895, z=+1.19)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-20,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,41.082308,0.916667,0.342438,55.500766,OFF,OFF,OFF,,"SPY 60d return (-0.1013, z=+0.68) | USO 20d return (-0.1006, z=+1.34) | QQQ 60d return (-0.0845, z=+1.13)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-21,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,37.698264,0.916667,0.346833,55.742488,OFF,OFF,OFF,,"USO 20d return (-0.1202, z=+1.60) | SPY 60d return (-0.1020, z=+0.68) | QQQ 60d return (-0.0865, z=+1.15)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-24,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,41.077429,0.916667,0.341637,55.456686,OFF,OFF,OFF,,"USO 20d return (-0.1360, z=+1.81) | SPY 60d return (-0.0802, z=+0.53) | QQQ 60d return (-0.0699, z=+0.93)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-25,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,50.173043,0.916667,0.268033,51.408484,WATCH,WATCH,WATCH,"TLT 60d return (+0.0812, z=+0.65)","USO 20d return (-0.0564, z=+0.75) | QQQ 60d return (-0.0484, z=+0.64)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-26,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,48.754837,0.916667,0.233697,49.519994,WATCH,WATCH,WATCH,"TLT 60d return (+0.0702, z=+0.56)","QQQ 60d return (-0.0673, z=+0.90) | SPY 60d return (-0.0585, z=+0.39)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-27,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,45.87095,0.916667,0.233682,49.519162,WATCH,WATCH,WATCH,"TLT 60d return (+0.0438, z=+0.35)","QQQ 60d return (-0.0758, z=+1.01) | SPY 60d return (-0.0694, z=+0.46)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-04-28,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,45.870936,0.916667,0.21722,48.613749,WATCH,WATCH,WATCH,"TLT 60d return (+0.0490, z=+0.39)","QQQ 60d return (-0.0646, z=+0.86) | SPY 60d return (-0.0643, z=+0.43)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
2023-05-01,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,V1,macro_regime,47.470135,0.916667,0.08398,41.285577,WATCH,WATCH,WATCH,"IEF 60d return (+0.0118, z=+0.24)","QQQ 60d return (-0.0379, z=+0.50) | SPY 60d return (-0.0306, z=+0.20)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.
